Match ID	taxonomy	annotation ID	ype	distance	relation	product
XM_016008161.1/5711-5775(+)	230844	XM_016008161.1:1..7232	region	0	inside e1457	['mRNA']
XM_016008161.1/5711-5775(+)	230844	gene-Myo9b	gene	0	inside e1457	None
XM_016008161.1/5711-5775(+)	230844	cds-XP_015863647.1	CDS	0	inside e691	['unconventional myosin-IXb isoform X7']

XM_016008162.1/5708-5772(+)	230844	XM_016008162.1:1..7229	region	0	inside e1457	['mRNA']
XM_016008162.1/5708-5772(+)	230844	gene-Myo9b	gene	0	inside e1457	None
XM_016008162.1/5708-5772(+)	230844	cds-XP_015863648.1	CDS	0	inside e691	['unconventional myosin-IXb isoform X8']

XM_016008163.1/5702-5766(+)	230844	XM_016008163.1:1..7223	region	0	inside e1457	['mRNA']
XM_016008163.1/5702-5766(+)	230844	gene-Myo9b	gene	0	inside e1457	None
XM_016008163.1/5702-5766(+)	230844	cds-XP_015863649.1	CDS	0	inside e691	['unconventional myosin-IXb isoform X9']

XM_016008164.1/5699-5763(+)	230844	XM_016008164.1:1..7220	region	0	inside e1457	['mRNA']
XM_016008164.1/5699-5763(+)	230844	gene-Myo9b	gene	0	inside e1457	None
XM_016008164.1/5699-5763(+)	230844	cds-XP_015863650.1	CDS	0	inside e691	['unconventional myosin-IXb isoform X10']

XM_016008165.1/5687-5751(+)	230844	XM_016008165.1:1..7208	region	0	inside e1457	['mRNA']
XM_016008165.1/5687-5751(+)	230844	gene-Myo9b	gene	0	inside e1457	None
XM_016008165.1/5687-5751(+)	230844	cds-XP_015863651.1	CDS	0	inside e691	['unconventional myosin-IXb isoform X11']

XM_016008169.1/5801-5865(+)	230844	XM_016008169.1:1..6282	region	0	inside e417	['mRNA']
XM_016008169.1/5801-5865(+)	230844	gene-Myo9b	gene	0	inside e417	None
XM_016008169.1/5801-5865(+)	230844	cds-XP_015863655.1	CDS	0	inside e280	['unconventional myosin-IXb isoform X15']

XM_021223607.1/4432-4496(+)	10036	XM_021223607.1:1..6518	region	0	inside e2022	['mRNA']
XM_021223607.1/4432-4496(+)	10036	gene-Myo9b	gene	0	inside e2022	None
XM_021223607.1/4432-4496(+)	10036	cds-XP_021079266.1	CDS	0	inside e691	['unconventional myosin-IXb']

AJ888904.1/5855-5919(+)	10116	AJ888904.1:1..7441	region	0	inside e1522	['mRNA']
AJ888904.1/5855-5919(+)	10116	gene-myo9b	gene	0	inside e1522	None
AJ888904.1/5855-5919(+)	10116	cds-CAI61984.1	CDS	0	inside e274	['myosin 9b']

X77609.1/5750-5814(+)	10116	X77609.1:1..7336	region	0	inside e1522	['mRNA']
X77609.1/5750-5814(+)	10116	gene-myr5	gene	0	inside e1522	None
X77609.1/5750-5814(+)	10116	cds-CAA54700.1	CDS	0	inside e274	['myosin heavy chain']

AJ888905.1/5840-5904(+)	10116	AJ888905.1:1..7426	region	0	inside e1522	['mRNA']
AJ888905.1/5840-5904(+)	10116	gene-myo9b	gene	0	inside e1522	None
AJ888905.1/5840-5904(+)	10116	cds-CAI61985.1	CDS	0	inside e274	['myosin 9b']

NM_001271066.1/5855-5919(+)	10116	NM_001271066.1:1..7092	region	0	inside e1173	['mRNA']
NM_001271066.1/5855-5919(+)	10116	gene-Myo9b	gene	0	inside e1173	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-2	exon	-4870	near	None
NM_001271066.1/5855-5919(+)	10116	cds-NP_001257995.1	CDS	0	inside e277	['unconventional myosin-IXb isoform 1']
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-3	exon	-4775	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-4	exon	-4712	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-5	exon	-4612	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-6	exon	-4511	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-7	exon	-4381	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-8	exon	-4291	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-9	exon	-4174	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-10	exon	-4039	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-11	exon	-3917	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-12	exon	-3775	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-44	STS	-3341	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-13	exon	-3570	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-14	exon	-3488	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-15	exon	-3398	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-16	exon	-3383	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-17	exon	-3269	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-18	exon	-3229	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-19	exon	-3106	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-20	exon	-3025	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-21	exon	-2914	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-22	exon	-2791	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-23	exon	-2474	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-24	exon	-1640	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-45	STS	-2137	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-25	exon	-1585	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-26	exon	-1463	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-27	exon	-1335	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-28	exon	-1159	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-29	exon	-1060	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-30	exon	-886	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-31	exon	-847	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-32	exon	-735	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-33	exon	-661	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-34	exon	-468	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-35	exon	-339	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-36	exon	-233	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-37	exon	-101	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-38	exon	0	partial e164	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-46	STS	0	inside s46	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-39	exon	0	partial e40	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-40	exon	8	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-41	exon	142	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-47	STS	224	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-42	exon	274	near	None
NM_001271066.1/5855-5919(+)	10116	id-Myo9b-48	STS	857	near	None

NM_012984.3/5750-5814(+)	10116	NM_012984.3:1..6987	region	0	inside e1173	['mRNA']
NM_012984.3/5750-5814(+)	10116	gene-Myo9b	gene	0	inside e1173	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-2	exon	-4765	near	None
NM_012984.3/5750-5814(+)	10116	cds-NP_037116.2	CDS	0	inside e277	['unconventional myosin-IXb isoform 3']
NM_012984.3/5750-5814(+)	10116	id-Myo9b-3	exon	-4670	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-4	exon	-4607	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-5	exon	-4507	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-6	exon	-4406	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-7	exon	-4276	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-8	exon	-4186	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-9	exon	-4069	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-10	exon	-3934	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-11	exon	-3812	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-12	exon	-3670	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-42	STS	-3341	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-13	exon	-3465	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-14	exon	-3383	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-15	exon	-3269	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-16	exon	-3229	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-17	exon	-3106	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-18	exon	-3025	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-19	exon	-2914	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-20	exon	-2791	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-21	exon	-2474	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-22	exon	-1640	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-43	STS	-2137	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-23	exon	-1585	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-24	exon	-1463	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-25	exon	-1335	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-26	exon	-1159	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-27	exon	-1060	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-28	exon	-886	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-29	exon	-847	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-30	exon	-735	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-31	exon	-661	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-32	exon	-468	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-33	exon	-339	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-34	exon	-233	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-35	exon	-101	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-36	exon	0	partial e164	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-44	STS	0	inside s46	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-37	exon	0	partial e40	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-38	exon	8	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-39	exon	142	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-45	STS	224	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-40	exon	274	near	None
NM_012984.3/5750-5814(+)	10116	id-Myo9b-46	STS	857	near	None

NM_001271067.1/5840-5904(+)	10116	NM_001271067.1:1..7077	region	0	inside e1173	['mRNA']
NM_001271067.1/5840-5904(+)	10116	gene-Myo9b	gene	0	inside e1173	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-2	exon	-4855	near	None
NM_001271067.1/5840-5904(+)	10116	cds-NP_001257996.1	CDS	0	inside e277	['unconventional myosin-IXb isoform 2']
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-3	exon	-4760	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-4	exon	-4697	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-5	exon	-4597	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-6	exon	-4496	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-7	exon	-4366	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-8	exon	-4276	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-9	exon	-4159	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-10	exon	-4024	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-11	exon	-3902	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-12	exon	-3760	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-43	STS	-3341	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-13	exon	-3555	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-14	exon	-3473	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-15	exon	-3383	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-16	exon	-3269	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-17	exon	-3229	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-18	exon	-3106	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-19	exon	-3025	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-20	exon	-2914	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-21	exon	-2791	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-22	exon	-2474	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-23	exon	-1640	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-44	STS	-2137	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-24	exon	-1585	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-25	exon	-1463	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-26	exon	-1335	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-27	exon	-1159	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-28	exon	-1060	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-29	exon	-886	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-30	exon	-847	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-31	exon	-735	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-32	exon	-661	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-33	exon	-468	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-34	exon	-339	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-35	exon	-233	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-36	exon	-101	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-37	exon	0	partial e164	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-45	STS	0	inside s46	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-38	exon	0	partial e40	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-39	exon	8	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-40	exon	142	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-46	STS	224	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-41	exon	274	near	None
NM_001271067.1/5840-5904(+)	10116	id-Myo9b-47	STS	857	near	None

XM_006252824.3/5887-5951(+)	10116	XM_006252824.3:1..7407	region	0	inside e1456	['mRNA']
XM_006252824.3/5887-5951(+)	10116	gene-Myo9b	gene	0	inside e1456	None
XM_006252824.3/5887-5951(+)	10116	cds-XP_006252886.1	CDS	0	inside e688	['unconventional myosin-IXb isoform X1']

XM_017599999.1/7029-7093(+)	10116	XM_017599999.1:1..8549	region	0	inside e1456	['mRNA']
XM_017599999.1/7029-7093(+)	10116	gene-Myo9b	gene	0	inside e1456	None
XM_017599999.1/7029-7093(+)	10116	cds-XP_017455488.1	CDS	0	inside e688	['unconventional myosin-IXb isoform X1']

XM_006252825.3/5884-5948(+)	10116	XM_006252825.3:1..7404	region	0	inside e1456	['mRNA']
XM_006252825.3/5884-5948(+)	10116	gene-Myo9b	gene	0	inside e1456	None
XM_006252825.3/5884-5948(+)	10116	cds-XP_006252887.1	CDS	0	inside e688	['unconventional myosin-IXb isoform X2']

XM_006252826.3/5884-5948(+)	10116	XM_006252826.3:1..7404	region	0	inside e1456	['mRNA']
XM_006252826.3/5884-5948(+)	10116	gene-Myo9b	gene	0	inside e1456	None
XM_006252826.3/5884-5948(+)	10116	cds-XP_006252888.1	CDS	0	inside e688	['unconventional myosin-IXb isoform X3']

XM_006252827.3/5881-5945(+)	10116	XM_006252827.3:1..7401	region	0	inside e1456	['mRNA']
XM_006252827.3/5881-5945(+)	10116	gene-Myo9b	gene	0	inside e1456	None
XM_006252827.3/5881-5945(+)	10116	cds-XP_006252889.1	CDS	0	inside e688	['unconventional myosin-IXb isoform X4']

XM_006252828.3/5878-5942(+)	10116	XM_006252828.3:1..7398	region	0	inside e1456	['mRNA']
XM_006252828.3/5878-5942(+)	10116	gene-Myo9b	gene	0	inside e1456	None
XM_006252828.3/5878-5942(+)	10116	cds-XP_006252890.1	CDS	0	inside e688	['unconventional myosin-IXb isoform X5']

XM_006252830.3/5797-5861(+)	10116	XM_006252830.3:1..7317	region	0	inside e1456	['mRNA']
XM_006252830.3/5797-5861(+)	10116	gene-Myo9b	gene	0	inside e1456	None
XM_006252830.3/5797-5861(+)	10116	cds-XP_006252892.1	CDS	0	inside e688	['unconventional myosin-IXb isoform X7']

XM_006252831.3/5794-5858(+)	10116	XM_006252831.3:1..7314	region	0	inside e1456	['mRNA']
XM_006252831.3/5794-5858(+)	10116	gene-Myo9b	gene	0	inside e1456	None
XM_006252831.3/5794-5858(+)	10116	cds-XP_006252893.1	CDS	0	inside e688	['unconventional myosin-IXb isoform X8']

XM_006252832.3/5788-5852(+)	10116	XM_006252832.3:1..7308	region	0	inside e1456	['mRNA']
XM_006252832.3/5788-5852(+)	10116	gene-Myo9b	gene	0	inside e1456	None
XM_006252832.3/5788-5852(+)	10116	cds-XP_006252894.1	CDS	0	inside e688	['unconventional myosin-IXb isoform X9']

XM_006252833.3/5785-5849(+)	10116	XM_006252833.3:1..7305	region	0	inside e1456	['mRNA']
XM_006252833.3/5785-5849(+)	10116	gene-Myo9b	gene	0	inside e1456	None
XM_006252833.3/5785-5849(+)	10116	cds-XP_006252895.1	CDS	0	inside e688	['unconventional myosin-IXb isoform X10']

XM_006252834.3/5773-5837(+)	10116	XM_006252834.3:1..7293	region	0	inside e1456	['mRNA']
XM_006252834.3/5773-5837(+)	10116	gene-Myo9b	gene	0	inside e1456	None
XM_006252834.3/5773-5837(+)	10116	cds-XP_006252896.1	CDS	0	inside e688	['unconventional myosin-IXb isoform X11']

XM_006252838.3/5683-5747(+)	10116	XM_006252838.3:1..7203	region	0	inside e1456	['mRNA']
XM_006252838.3/5683-5747(+)	10116	gene-Myo9b	gene	0	inside e1456	None
XM_006252838.3/5683-5747(+)	10116	cds-XP_006252900.1	CDS	0	inside e688	['unconventional myosin-IXb isoform X15']

XM_006252839.3/5887-5951(+)	10116	XM_006252839.3:1..7301	region	0	inside e1350	['mRNA']
XM_006252839.3/5887-5951(+)	10116	gene-Myo9b	gene	0	inside e1350	None
XM_006252839.3/5887-5951(+)	10116	cds-XP_006252901.1	CDS	0	inside e274	['unconventional myosin-IXb isoform X16']

XM_004698121.1/5763-5827(+)	9371	XM_004698121.1:1..6527	region	0	inside e700	['mRNA']
XM_004698121.1/5763-5827(+)	9371	gene-MYO9B	gene	0	inside e700	None
XM_004698121.1/5763-5827(+)	9371	cds-XP_004698178.1	CDS	0	inside e700	['unconventional myosin-IXb']

XM_013028293.1/5726-5790(+)	10020	XM_013028293.1:1..5836	region	0	inside e46	['mRNA']
XM_013028293.1/5726-5790(+)	10020	gene-Myo9b	gene	0	inside e46	None
XM_013028293.1/5726-5790(+)	10020	cds-XP_012883747.1	CDS	0	inside e46	['unconventional myosin-IXb']

XM_004595551.1/5695-5759(+)	9978	XM_004595551.1:1..6042	region	0	inside e283	['mRNA']
XM_004595551.1/5695-5759(+)	9978	gene-MYO9B	gene	0	inside e283	None
XM_004595551.1/5695-5759(+)	9978	cds-XP_004595608.1	CDS	0	inside e283	['unconventional myosin-IXb']

XM_015426684.1/5723-5787(+)	146911	XM_015426684.1:1..6076	region	0	inside e289	['mRNA']
XM_015426684.1/5723-5787(+)	146911	gene-MYO9B	gene	0	inside e289	None
XM_015426684.1/5723-5787(+)	146911	cds-XP_015282170.1	CDS	0	inside e289	['unconventional myosin-IXb']

XM_013350720.1/5722-5786(+)	79684	XM_013350720.1:1..7698	region	0	inside e1912	['mRNA']
XM_013350720.1/5722-5786(+)	79684	gene-Myo9b	gene	0	inside e1912	None
XM_013350720.1/5722-5786(+)	79684	cds-XP_013206174.1	CDS	0	inside e682	['unconventional myosin-IXb isoform X1']
XM_013350720.1/5722-5786(+)	79684	id-Myo9b	STS	-3383	near	None

XM_013350722.1/5722-5786(+)	79684	XM_013350722.1:1..6120	region	0	inside e334	['mRNA']
XM_013350722.1/5722-5786(+)	79684	gene-Myo9b	gene	0	inside e334	None
XM_013350722.1/5722-5786(+)	79684	cds-XP_013206176.1	CDS	0	inside e280	['unconventional myosin-IXb isoform X3']
XM_013350722.1/5722-5786(+)	79684	id-Myo9b	STS	-3383	near	None

XM_016974020.1/5813-5877(+)	10029	XM_016974020.1:1..6293	region	0	inside e416	['mRNA']
XM_016974020.1/5813-5877(+)	10029	gene-Myo9b	gene	0	inside e416	None
XM_016974020.1/5813-5877(+)	10029	cds-XP_016829509.1	CDS	0	inside e280	['unconventional myosin-IXb isoform X6']

XM_016974021.1/5810-5874(+)	10029	XM_016974021.1:1..6290	region	0	inside e416	['mRNA']
XM_016974021.1/5810-5874(+)	10029	gene-Myo9b	gene	0	inside e416	None
XM_016974021.1/5810-5874(+)	10029	cds-XP_016829510.1	CDS	0	inside e280	['unconventional myosin-IXb isoform X7']

XM_016974022.1/5810-5874(+)	10029	XM_016974022.1:1..6290	region	0	inside e416	['mRNA']
XM_016974022.1/5810-5874(+)	10029	gene-Myo9b	gene	0	inside e416	None
XM_016974022.1/5810-5874(+)	10029	cds-XP_016829511.1	CDS	0	inside e280	['unconventional myosin-IXb isoform X3']

XM_016974023.1/5789-5853(+)	10029	XM_016974023.1:1..6269	region	0	inside e416	['mRNA']
XM_016974023.1/5789-5853(+)	10029	gene-Myo9b	gene	0	inside e416	None
XM_016974023.1/5789-5853(+)	10029	cds-XP_016829512.1	CDS	0	inside e280	['unconventional myosin-IXb isoform X4']

XM_007637980.2/5786-5850(+)	10029	XM_007637980.2:1..6266	region	0	inside e416	['mRNA']
XM_007637980.2/5786-5850(+)	10029	gene-Myo9b	gene	0	inside e416	None
XM_007637980.2/5786-5850(+)	10029	cds-XP_007636170.1	CDS	0	inside e280	['unconventional myosin-IXb isoform X8']

XM_007637984.2/5786-5850(+)	10029	XM_007637984.2:1..6266	region	0	inside e416	['mRNA']
XM_007637984.2/5786-5850(+)	10029	gene-Myo9b	gene	0	inside e416	None
XM_007637984.2/5786-5850(+)	10029	cds-XP_007636174.1	CDS	0	inside e280	['unconventional myosin-IXb isoform X6']

XM_016974024.1/5714-5778(+)	10029	XM_016974024.1:1..6194	region	0	inside e416	['mRNA']
XM_016974024.1/5714-5778(+)	10029	gene-Myo9b	gene	0	inside e416	None
XM_016974024.1/5714-5778(+)	10029	cds-XP_016829513.1	CDS	0	inside e280	['unconventional myosin-IXb isoform X7']

XM_016974025.1/5699-5763(+)	10029	XM_016974025.1:1..6179	region	0	inside e416	['mRNA']
XM_016974025.1/5699-5763(+)	10029	gene-Myo9b	gene	0	inside e416	None
XM_016974025.1/5699-5763(+)	10029	cds-XP_016829514.1	CDS	0	inside e280	['unconventional myosin-IXb isoform X8']

XM_016974026.1/5699-5763(+)	10029	XM_016974026.1:1..6179	region	0	inside e416	['mRNA']
XM_016974026.1/5699-5763(+)	10029	gene-Myo9b	gene	0	inside e416	None
XM_016974026.1/5699-5763(+)	10029	cds-XP_016829515.1	CDS	0	inside e280	['unconventional myosin-IXb isoform X9']

XM_007637992.2/5696-5760(+)	10029	XM_007637992.2:1..6176	region	0	inside e416	['mRNA']
XM_007637992.2/5696-5760(+)	10029	gene-Myo9b	gene	0	inside e416	None
XM_007637992.2/5696-5760(+)	10029	cds-XP_007636182.1	CDS	0	inside e280	['unconventional myosin-IXb isoform X16']

XM_007637999.2/5696-5760(+)	10029	XM_007637999.2:1..6176	region	0	inside e416	['mRNA']
XM_007637999.2/5696-5760(+)	10029	gene-Myo9b	gene	0	inside e416	None
XM_007637999.2/5696-5760(+)	10029	cds-XP_007636189.1	CDS	0	inside e280	['unconventional myosin-IXb isoform X11']

XM_007638006.2/5693-5757(+)	10029	XM_007638006.2:1..6173	region	0	inside e416	['mRNA']
XM_007638006.2/5693-5757(+)	10029	gene-Myo9b	gene	0	inside e416	None
XM_007638006.2/5693-5757(+)	10029	cds-XP_007636196.1	CDS	0	inside e280	['unconventional myosin-IXb isoform X17']

XM_007638012.2/5690-5754(+)	10029	XM_007638012.2:1..6170	region	0	inside e416	['mRNA']
XM_007638012.2/5690-5754(+)	10029	gene-Myo9b	gene	0	inside e416	None
XM_007638012.2/5690-5754(+)	10029	cds-XP_007636202.1	CDS	0	inside e280	['unconventional myosin-IXb isoform X13']

XM_016974027.1/5675-5739(+)	10029	XM_016974027.1:1..6155	region	0	inside e416	['mRNA']
XM_016974027.1/5675-5739(+)	10029	gene-Myo9b	gene	0	inside e416	None
XM_016974027.1/5675-5739(+)	10029	cds-XP_016829516.1	CDS	0	inside e280	['unconventional myosin-IXb isoform X14']

XM_007638019.2/5600-5664(+)	10029	XM_007638019.2:1..6080	region	0	inside e416	['mRNA']
XM_007638019.2/5600-5664(+)	10029	gene-Myo9b	gene	0	inside e416	None
XM_007638019.2/5600-5664(+)	10029	cds-XP_007636209.1	CDS	0	inside e280	['unconventional myosin-IXb isoform X15']

XM_016974028.1/5597-5661(+)	10029	XM_016974028.1:1..6077	region	0	inside e416	['mRNA']
XM_016974028.1/5597-5661(+)	10029	gene-Myo9b	gene	0	inside e416	None
XM_016974028.1/5597-5661(+)	10029	cds-XP_016829517.1	CDS	0	inside e280	['unconventional myosin-IXb isoform X16']

XM_016974029.1/5585-5649(+)	10029	XM_016974029.1:1..6065	region	0	inside e416	['mRNA']
XM_016974029.1/5585-5649(+)	10029	gene-Myo9b	gene	0	inside e416	None
XM_016974029.1/5585-5649(+)	10029	cds-XP_016829518.1	CDS	0	inside e280	['unconventional myosin-IXb isoform X17']

XM_016974030.1/5582-5646(+)	10029	XM_016974030.1:1..6062	region	0	inside e416	['mRNA']
XM_016974030.1/5582-5646(+)	10029	gene-Myo9b	gene	0	inside e416	None
XM_016974030.1/5582-5646(+)	10029	cds-XP_016829519.1	CDS	0	inside e280	['unconventional myosin-IXb isoform X18']

XM_007629108.2/5717-5781(+)	10029	XM_007629108.2:1..6803	region	0	inside e1022	['mRNA']
XM_007629108.2/5717-5781(+)	10029	gene-Myo9b	gene	0	inside e1022	None
XM_007629108.2/5717-5781(+)	10029	cds-XP_007627298.1	CDS	0	inside e691	['LOW QUALITY PROTEIN: unconventional myosin-IXb isoform X19']

XM_021219868.1/5865-5929(+)	10093	XM_021219868.1:1..6889	region	0	inside e960	['mRNA']
XM_021219868.1/5865-5929(+)	10093	gene-Myo9b	gene	0	inside e960	None
XM_021219868.1/5865-5929(+)	10093	cds-XP_021075527.1	CDS	0	inside e682	['unconventional myosin-IXb isoform X1']

XM_021169309.1/5854-5918(+)	10089	XM_021169309.1:1..6249	region	0	inside e331	['mRNA']
XM_021169309.1/5854-5918(+)	10089	gene-Myo9b	gene	0	inside e331	None
XM_021169309.1/5854-5918(+)	10089	cds-XP_021024968.1	CDS	0	inside e271	['unconventional myosin-IXb isoform X1']

